Date,Open,High,Low,Close,Volume
4/21/2020,19825,19880,19166.95,19333.85,6.11
4/20/2020,21086.85,21099.85,20374,20482.2,6.8
4/17/2020,20350,20934.2,19624.3,20748.8,8.82
4/16/2020,18905.35,19554.85,18601,19424.3,7.05
4/15/2020,19986,20219,18661.4,18989.7,7.2
4/13/2020,19680,19826.3,19184.95,19484.1,5.49
4/9/2020,19488.75,19888,19071,19768.3,6.94
4/8/2020,18816,20599,18495,18889.5,9.53
4/7/2020,18254.55,19250,17921,19172,6.77
4/3/2020,18226.1,18226.1,17075,17175.8,5.09
4/1/2020,18900,18996.05,17962.65,18171.2,4.83
3/31/2020,19284.7,19500,18817.65,19135.5,5.43
3/30/2020,19086,19820,18676,18799.55,5.17
3/27/2020,20251,21272.8,19350.35,19778.65,6.84
3/26/2020,18700,20279.8,18335.5,19613.9,5.25
3/25/2020,16799.95,18735.55,16600.25,18487,4.63
3/24/2020,17550,17949.95,16020.55,16929.75,6.06
3/23/2020,18264.95,19200,16741.5,16881.05,3.97
3/20/2020,19959.95,20933,19217.75,20294.35,8.34
3/19/2020,19499,20971.15,18787.65,20028.5,8.28
3/18/2020,22198.95,22351,20150,20517.95,7.03
3/17/2020,23193.3,23448,21840,22037.05,5.79
3/16/2020,24311.3,24434,22766.25,22960.75,5.4
3/13/2020,22600,25591.9,21000,25028.9,8.33
3/12/2020,25190,25344,23381,23845.05,8.4
3/11/2020,26349.95,26818,26215.45,26490.4,5.64
3/9/2020,27111.1,27244,25935.05,26525.75,6.21
3/6/2020,27710.15,28063.65,27280,27782.95,5.45
3/5/2020,28839.95,29180,28547.05,28829.3,5.6
3/4/2020,29115,29299.9,28158.3,28753,5.75
3/3/2020,29080,29328.2,28752.6,29223.75,5.22
3/2/2020,29355.55,29648,28600.05,28885.15,4.92
2/28/2020,29625,29665.25,28970.15,29053.9,4.56
2/27/2020,30265,30265,29951.15,30187,3.17
2/26/2020,30230,30517.1,30125.5,30315.5,3.09
2/25/2020,30500.05,30633.35,30351.5,30467.9,2.93
2/24/2020,30615,30688.8,30393.35,30423,3.12
2/20/2020,30784,31098.4,30698.6,30938.7,3.12
2/19/2020,30875,30940,30652,30856.4,2.79
2/18/2020,30655.85,30707.15,30282.55,30581.4,3.22
2/17/2020,30894.25,31014.9,30640,30776.35,2.58
2/14/2020,31280,31470.85,30774.5,30902.1,4.04
2/13/2020,31565.1,31626.7,31188.85,31231.35,2.44
2/12/2020,31516.5,31619.8,31458.4,31566.9,2.22
2/11/2020,31271.5,31516.4,31265,31383.3,2.49
2/10/2020,31215.2,31259.85,31003.9,31109.85,2.25
2/7/2020,31339.9,31363.85,31110.05,31240.4,2.83
2/6/2020,31200,31530.9,30956.65,31332.85,4.33
2/5/2020,30760.05,31116.6,30631.2,31050.35,3.67
2/4/2020,30300,30798.8,30191.05,30718.45,4.4
2/3/2020,29729.9,30110,29530,30032.15,4.19
2/1/2020,30710.6,30990,29777,29782.55,5.83
1/31/2020,30940,31125.7,30780.5,30937.3,4.2
1/30/2020,31280,31280,30513.45,30647.4,2.96
1/29/2020,30960,31109.05,30866,30905.55,3.04
1/28/2020,30929.95,31070,30675.15,30771.6,3.53
1/27/2020,31050.1,31239.9,30850,30879.05,3.38
1/24/2020,31100.55,31438,30924,31330.35,3.28
1/23/2020,30800,31170,30680,31090.1,3.74
1/22/2020,31150,31230,30705,30802.85,3.38
1/21/2020,31049.9,31200,30920.95,31042.8,3.27
1/20/2020,31997.65,31997.65,31126.1,31181.85,3.66
1/17/2020,31660.25,31874.3,31540,31723.75,2.93
1/16/2020,31900,32054.05,31744.95,31935.7,2.88
1/15/2020,32089,32105.5,31765.8,31943.85,2.99
1/14/2020,32240,32260,32031.8,32169.05,2.61
1/13/2020,32159.65,32380,32123.75,32242.25,2.43
1/10/2020,32263.95,32384.95,31980,32122.75,3.57
1/9/2020,31801,32200,31760.15,32152.65,3.86
1/8/2020,31185,31541.2,30971.8,31444.05,4.56
1/7/2020,31551.1,31915.8,31200,31492.8,4.76
1/6/2020,32000,32023.85,31286,31362.05,3.96
1/3/2020,32445.5,32489.05,32060.2,32161.2,3.22
1/2/2020,32299,32606.05,32281.55,32579.15,2.66
1/1/2020,32417.3,32495.75,32225,32285.2,1.92
12/31/2019,32478.7,32521.9,32320,32366.05,2.33
12/30/2019,32632.45,32773.85,32431,32554.05,2.57
12/27/2019,32250.1,32633.75,32246.5,32604.7,2.51
12/26/2019,32269.95,32339,31945,31997.7,2.34
12/24/2019,32304.95,32384,32270.45,32307.75,1.58
12/23/2019,32349.95,32425,32220,32329.4,1.98
12/20/2019,32227,32440,32180,32378.4,1.97
12/19/2019,32300,32345.4,32123.35,32260.4,2.14
12/18/2019,32310.05,32343.95,32055,32279.3,2.31
12/17/2019,32100.1,32285,32055.05,32206.35,2.11
12/16/2019,32197.65,32205,31848.15,32010.3,2.31
12/13/2019,31860.45,32230,31805.35,32102.7,2.96
12/12/2019,31406.3,31745,31405,31717,2.91
12/11/2019,31208.3,31395.75,31065.3,31314.25,2.97
12/10/2019,31440.1,31445,31188.35,31226.55,2.68
12/9/2019,31374.9,31612.1,31201,31397.65,3.03
12/6/2019,31799.95,31925,31323,31418.3,3.85
12/5/2019,32110,32179.95,31705,31762.5,4.11
12/4/2019,31624.95,32125,31511.25,32080.9,4.1
12/3/2019,31949.9,31949.9,31580.6,31711.2,2.46
12/2/2019,32079.95,32080,31762.3,31921.35,2.45
11/29/2019,32100.5,32148,31820,32003.85,2.79
11/28/2019,31874.25,32143.3,31874.25,32122.95,2.71
11/27/2019,31738.6,31898,31705,31872.35,2.34
11/26/2019,31620.1,31791.85,31411,31648.9,3.15
11/25/2019,31080.1,31590,31049.05,31568.25,2.99
11/22/2019,31248.2,31329.7,31023.35,31114.7,2.77
11/21/2019,31299.95,31444.9,31223.6,31316.75,2.68
11/20/2019,31350,31434.4,31184.55,31321.25,2.81
11/19/2019,31059.95,31315.85,30950,31259.65,3.22
11/18/2019,31152,31182,30900.1,31017.85,2.61
11/15/2019,30902.2,31185,30859.6,31052.2,4.02
11/14/2019,30580,30830,30361.35,30770.55,4.29
11/13/2019,31083.95,31167.25,30538.8,30585.6,4.09
11/11/2019,30700,31222.85,30610.05,31097.8,3.37
11/8/2019,30630,31099,30493.55,30759,4.72
11/7/2019,30801,30848.95,30463,30664.35,3.95
11/6/2019,30260.3,30780,30052,30682.6,4.68
11/5/2019,30420.05,30519.9,30155.1,30294.15,3.41
11/4/2019,30457.95,30658,30267,30396.05,3.45
11/1/2019,30200.05,30449.45,30063.1,30374.1,3.29
10/31/2019,30100.15,30399.1,29752.25,30066.25,3.52
10/30/2019,30015.4,30151.4,29740.05,29986.45,3.62
10/29/2019,29550.4,30040,29355.1,29900.45,3.68
10/27/2019,29701.55,29764.9,29591.75,29595.95,71.18
10/25/2019,29280.1,29480,28912.6,29431.85,4.55
10/24/2019,29625,29742.55,29020.95,29180.5,5.38
10/23/2019,29400,29725,29122,29494.5,4.05
10/22/2019,29397,29747,28851.4,29492.5,4.37
10/18/2019,29029.6,29299.95,28903.05,29152.35,3.85
10/17/2019,28530.5,29150,28530.5,29079.65,4.64
10/16/2019,28720.25,28807,28321.15,28604.75,4.42
10/15/2019,28300,28775,28251,28618.65,4.26
10/14/2019,28317.95,28790,28082.85,28209.8,4.68
10/11/2019,28300,28723,27805,28138.6,6.03
10/10/2019,28690,28690,27980,28106.6,4.93
10/9/2019,27870,28989.95,27774,28874.05,5.9
10/7/2019,27950,28277,27652.2,27871.55,4.3
10/4/2019,28801.05,28860,27778,27853.75,5.84
10/3/2019,28655.1,28919.8,28368.6,28570.85,4.96
10/1/2019,29440,29724,28218,28874.65,7.32
9/30/2019,29890.05,29955.6,29103.5,29324.7,4.88
9/27/2019,30201,30340,29882.95,30080.9,3.92
9/26/2019,29678.65,30974.8,29676.4,30002.6,6.15
9/25/2019,30073.95,30080.9,29511,29637.65,3.98
9/24/2019,30514,30674.95,29923.25,30250.15,5.19
9/23/2019,29996.5,30734.95,29591,30539.35,7.17
9/20/2019,26859.95,29424.95,26750.6,28989.95,11.3
9/19/2019,27175,27175.85,26683.1,26781.85,3.86
9/18/2019,27325.05,27470,27127.15,27193.05,3.98
9/17/2019,27799.9,27882,27079,27140.15,4.7
9/16/2019,27801.55,28095,27801.55,27889.9,3.78
9/13/2019,27749.95,28200,27585.4,28163.85,4.23
9/12/2019,27855.65,28094.9,27770.5,27824.45,3.49
9/11/2019,27660.55,27897,27594.4,27830.2,2.79
9/9/2019,27200,27609,27035,27551.35,3.35
9/6/2019,27025.05,27398,27025.05,27306,3.32
9/5/2019,27160.05,27335,26862.05,26994.15,4.22
9/4/2019,26824.35,27380.9,26712,27219.25,4.51
9/3/2019,27321.05,27333,26802,26873.5,3.54
8/30/2019,27501.15,27686,27151.5,27520.9,4.63
8/29/2019,27749.9,27750,27240,27305.2,4.13
8/28/2019,28085.25,28118.15,27621.05,27837.65,3.47
8/27/2019,28090,28245.85,27917,28116.5,3.98
8/26/2019,27624.4,27985,26822,27921.5,6.38
8/23/2019,26895,27250,26615.6,27016,4.82
8/22/2019,27715,27746.05,26971,27021.8,3.66
8/21/2019,28050.3,28129.95,27668.2,27739.8,3.27
8/20/2019,28220.25,28220.4,27822,27995.05,3.19
8/19/2019,28335.1,28485.3,28122.05,28203,2.86
8/16/2019,27950,28310,27750,28260.55,3.2
8/14/2019,27850.15,28149,27759,27994.3,3.1
8/13/2019,28399.95,28490,27682.5,27737.8,3.44
8/9/2019,28400.05,28625,28330.55,28474.1,3.03
8/8/2019,27813.1,28370,27611.4,28239.9,4.22
8/7/2019,28098.9,28242,27690.3,27748.45,3.9
8/6/2019,27651.1,28240,27651,28109.75,3.36
8/5/2019,27825,28015.6,27510,27795.75,4.34
8/2/2019,28244.4,28684.95,28050.9,28327.3,4.78
8/1/2019,28805.65,28924,28140.55,28499.3,4.29
7/31/2019,28685,29077.95,28655.85,28972.35,3.5
7/30/2019,29500.05,29588.15,28801.1,28853.4,3.59
7/29/2019,29645.9,29680,29196,29373.15,2.62
7/26/2019,29265.5,29510,29125.6,29465.65,2.49
7/25/2019,28998.45,29237.8,28920,29043.05,2.92
7/24/2019,29150.75,29292,28928,28976.4,2.99
7/23/2019,29414.9,29439.35,29127.65,29194.7,3.24
7/22/2019,29650,29698.65,29265,29389.65,2.98
7/19/2019,30520,30534.65,29726.05,29781.35,3.36
7/18/2019,30686.95,30745,30410.55,30448.65,2.11
7/17/2019,30574,30778,30542,30737.75,2.06
7/16/2019,30510.05,30650,30428.25,30590.6,1.95
7/15/2019,30697.5,30699.95,30323.6,30456.5,2.08
7/12/2019,30747.95,30848.8,30562,30600.5,2.41
7/11/2019,30699,30831.7,30600.05,30717.1,2.13
7/10/2019,30669.95,30793.85,30412,30507.7,2.5
7/9/2019,30606,30780,30451,30639.65,2.56
7/8/2019,31310,31373,30606,30689.15,3.41
7/5/2019,31568.95,31727.6,31353.55,31503.3,3.23
7/4/2019,31525.6,31689.75,31500.05,31548.2,2.19
7/3/2019,31410,31570.25,31357.6,31495.9,1.82
7/2/2019,31530.05,31530.05,31176.75,31403.9,2.54
7/1/2019,31400.25,31559.85,31351.15,31496.3,1.7
6/28/2019,31333.4,31422.1,31207.6,31267.45,2.2
6/27/2019,31250.05,31480,31139.25,31269.5,3.23
6/26/2019,30790,31209.15,30779.35,31172.6,2.42
6/25/2019,30589.95,30950,30480,30878.6,2.91
6/24/2019,30675.05,30768,30533.65,30631.25,1.99
6/21/2019,30699.95,30799.9,30515,30638.1,2.65
6/20/2019,30377.85,30809,30276,30768.05,3.39
6/19/2019,30506.35,30663.05,30213.9,30350.2,3.34
6/18/2019,30349.95,30584,30200,30331,3.47
6/17/2019,30599,30614.45,30306,30325.95,2.25
6/14/2019,30955.1,31042,30503.15,30611.4,2.96
6/13/2019,30888,31090.7,30665,31025.25,3.08
6/12/2019,31220,31240,30906.2,31005.5,2.26
6/11/2019,31200,31374.9,30974.9,31246.9,2.69
6/10/2019,31296.3,31391.65,30866,31044.7,2.88
6/7/2019,31018,31187.95,30670.35,31115.05,3.64
6/6/2019,31599.95,31599.95,30883,30939.25,3.91
6/4/2019,31597.95,31793.95,31571,31640.6,2.43
6/3/2019,31326.85,31718.75,31250,31679.95,2.73
5/31/2019,31710.05,31815.45,30562.1,31324.75,4.46
5/30/2019,31280,31642,31250,31537.1,2.71
5/29/2019,31565.05,31578.5,31276.55,31317.25,2.42
5/28/2019,31676.75,31699.15,31319,31629.35,3.38
5/27/2019,31229.95,31649.95,31175.1,31595.25,3.03
5/24/2019,30750.05,31315,30580.05,31222.8,4.11
5/23/2019,30900,31780,30332.75,30477.9,7.64
5/22/2019,30425.05,30769.9,30350,30606.05,3.02
5/21/2019,30860,30970.3,30315.1,30388.95,3.34
5/20/2019,30185.05,30885.45,30060.5,30815.65,4.2
5/17/2019,28934.95,29590,28880.1,29483.45,3.33
5/16/2019,28639.95,29050,28571,28959.75,2.83
5/15/2019,29060.05,29079,28594.65,28666.8,2.69
5/14/2019,28751,29198,28700,28917.85,3.17
5/13/2019,29029.9,29080,28712.4,28773.05,2.43
5/10/2019,28975,29258.8,28946.55,29088.15,3.17
5/9/2019,29030,29153.95,28902,28995.25,2.63
5/8/2019,29349.85,29418.6,29115,29145.7,2.68
5/7/2019,29915,29945.85,29370,29418.45,2.9
5/6/2019,29689.4,29880,29649,29808.7,2
5/3/2019,29878.75,30237,29810,30060.75,2.35
5/2/2019,29785,30047.1,29730.05,29799.35,2.59
4/30/2019,30049.95,30062,29662.8,29891.7,3.04
4/26/2019,29851.1,30229.7,29734.9,30177.9,2.87
4/25/2019,29889.95,30060,29511,29561.35,3.18
4/24/2019,29549.4,29958,29426.6,29890.35,3.1
4/23/2019,29784.9,29928,29492,29525.25,3.06
4/22/2019,30200,30244.9,29715.3,29758.5,2.88
4/18/2019,30675,30722.25,30210,30266.35,3.13
4/16/2019,30300.75,30678,30278.1,30605.55,2.48
4/15/2019,30098.1,30249,30043.1,30187.55,1.72
4/12/2019,29925,30150,29833.55,30063.05,2.14
4/11/2019,29948.85,30009,29772,29945.05,2.49
4/10/2019,30200.35,30335,29919.25,29979.25,3.01
4/9/2019,30030.05,30359.25,29890.1,30314.85,2.72
4/8/2019,30405.85,30434.65,29875.45,30010.95,2.38
4/5/2019,30205.25,30402,30055,30316.5,2.25
4/4/2019,30349.95,30494,30028.9,30155,3.59
4/3/2019,30626.35,30729,30260.75,30330.9,2.53
4/2/2019,30501.1,30638.55,30285.15,30564.75,2.65
4/1/2019,30594.9,30811.95,30380,30504.15,2.44
3/29/2019,30600,30915.65,30408.55,30525.85,2.37
3/28/2019,30055,30493,29928.85,30420.55,3.54
3/27/2019,30109.95,30275,29780.55,30040.9,4.27
3/26/2019,29321,30025,29300,29969.7,3.27
3/25/2019,29410,29419.85,29211.3,29312,2.27
3/22/2019,30000.4,30092,29572,29638.55,3.43
3/20/2019,29819.95,29986.45,29704,29931.3,2.46
3/19/2019,29800,29898.8,29502.9,29858.1,2.43
3/18/2019,29605.05,29863.65,29371.9,29660.35,3.53
3/15/2019,29078.75,29658.3,29040.25,29465.5,3.72
3/14/2019,29055.55,29134.7,28862.25,29012.25,2.71
3/13/2019,28511.5,28998.1,28436,28938.8,3.79
3/12/2019,28240,28578.2,28210.6,28528.1,2.76
3/11/2019,28018.5,28146.1,27891.2,28080.7,1.6
3/8/2019,27774.9,27920,27710,27883.15,1.9
3/7/2019,27740,27879.6,27626,27833.85,2.25
3/6/2019,27655.55,27760,27560.25,27692.4,2.19
3/5/2019,27053.25,27674.55,27053.25,27645.5,2.4
3/1/2019,27061.05,27248.9,27051,27201.3,1.8
2/28/2019,26884,26932.55,26751,26789.9,1.93
2/27/2019,27049.85,27195,26723.35,26817.15,3.1
2/26/2019,26830,27144,26740,26956.2,3.4
2/25/2019,26975.3,27208.9,26950.1,27171.55,1.77
2/22/2019,27049.9,27074.1,26915.05,26937.15,1.76
2/21/2019,27059.9,27169.9,27038.45,27107.15,1.88
2/20/2019,26804,27052.35,26730.15,27017.95,2.11
2/19/2019,26750,27083.95,26700,26739.3,2.92
2/18/2019,26780,26907.55,26722,26757.2,1.56
2/15/2019,27070.05,27089.75,26721,26867.3,2.77
2/14/2019,26967.5,27146.7,26912,27066.5,2.17
2/13/2019,27200,27273.75,26950,26991.9,2.03
2/12/2019,27238.7,27383.7,27086,27116.6,2.35
2/11/2019,27300.05,27349.95,27208.2,27295.9,1.81
2/8/2019,27376.6,27535.45,27267.55,27336.85,2.58
2/7/2019,27350,27646.95,27300,27449.85,2.91
2/6/2019,27400.05,27480,27353.9,27452.15,1.83
2/5/2019,27270.1,27407.45,27236.3,27340.15,1.77
2/4/2019,26991,27318.1,26885.45,27273.6,2.44
2/1/2019,27331,27599.95,26950,27144.65,4.33
1/31/2019,26972,27314.9,26873.65,27295.45,2.98
1/30/2019,26888,26917.5,26686.5,26820.9,2.65
1/29/2019,26620.25,26849,26520,26659.05,2.76
1/28/2019,27090,27177,26646.9,26711.15,3.14
1/25/2019,27378,27480,27067,27143.8,2.41
1/24/2019,27300,27375.1,27186.2,27317.8,2.37
1/23/2019,27462,27610.85,27274.45,27320.4,2.29
1/22/2019,27521.25,27560,27435.35,27518.95,1.67
1/21/2019,27560.05,27674.95,27449.05,27573,1.81
1/18/2019,27649.9,27676,27505,27547.9,1.85
1/17/2019,27562.3,27667.35,27377,27588.15,2.76
1/16/2019,27534,27640,27502.5,27556.6,1.77
1/15/2019,27410.6,27539,27392.1,27518.9,2.07
1/14/2019,27465,27489.95,27300.95,27356.75,1.99
1/11/2019,27675,27700,27502.55,27561.5,2.22
1/10/2019,27720.3,27740,27587.1,27641.35,2.27
1/9/2019,27752.2,27784.4,27451.4,27751.55,3.65
1/8/2019,27388.4,27632.65,27292,27602.6,2.83
1/7/2019,27555,27586.75,27375,27402.95,2.11
1/4/2019,27169,27431,27058,27361.7,3.79
1/3/2019,27260,27319.4,27062.3,27097.45,2.78
1/2/2019,27410.3,27523,27175.1,27268.5,3.39
1/1/2019,27300.2,27532,27135,27505.65,2.33
12/31/2018,27400,27429.5,27242.1,27318.1,1.46
12/28/2018,27155,27350,27051.05,27278.65,2.14
12/27/2018,27198,27260,26860,26878.55,3.44
12/26/2018,26700,27070,26439.6,27031.7,3.68
12/24/2018,26925,26982.6,26737.1,26791.2,2.19
12/21/2018,27300,27399,26888.6,26942.7,3.32
12/20/2018,27189.4,27371.55,27155,27340.5,2.61
12/19/2018,27301,27425,27271,27358.15,2.1
12/18/2018,26950,27278.8,26926.35,27252.9,2.39
12/17/2018,26988.8,27129.15,26912.15,27091,1.86
12/14/2018,26853,26948,26770,26879.85,1.92
12/13/2018,26867.65,27029,26785.75,26883.05,2.99
12/12/2018,26349.85,26779.45,26297,26758.3,3.12
12/11/2018,25800,26295,25706.4,26231.1,5.02
12/10/2018,26251.25,26453.5,26180.1,26211,2.5
12/7/2018,26380,26735.9,26335.15,26660,3.06
12/6/2018,26485.5,26494.4,26234.1,26284.65,3.24
12/5/2018,26670,26745,26561.3,26643.8,2.68
12/4/2018,26903,26924.95,26751.25,26813.3,2.1
12/3/2018,27055.5,27065.5,26883.4,26960.4,1.98
11/30/2018,26957.45,27034.1,26841,26918.45,2.43
11/29/2018,26602.05,27009.1,26530.9,26939.6,3.76
11/28/2018,26467.8,26548,26381,26420.4,2.67
11/27/2018,26300.2,26469.9,26239.75,26426.75,3.42
11/26/2018,26075,26385.95,26025.05,26363.75,3.38
11/22/2018,26310.1,26339.25,25956.9,26003.45,3.74
11/21/2018,26050,26409.7,26050,26332.3,3.34
11/20/2018,26240,26262.8,26080.75,26157.9,2.87
11/19/2018,26355.1,26395,26207.7,26319,2.56
11/16/2018,26202.15,26333.7,26145,26253.9,3.11
11/15/2018,25960,26255.95,25905.5,26195.8,3.58
11/14/2018,25984.5,26080,25811.2,25981.45,4.47
11/13/2018,25479.95,25855.1,25429.15,25830.75,3.75
11/12/2018,25850.25,25980,25567.55,25599.5,2.93
11/9/2018,25730,25880,25630.1,25848.8,2.16
11/7/2018,25880,25880,25732.2,25762.2,475
11/6/2018,25824.7,25939.65,25616.9,25683.2,3.33
11/5/2018,25700.2,25873,25573,25805.8,2.91
11/2/2018,25548,25898,25515.4,25750.4,4.05
11/1/2018,25249.95,25450,25178.95,25377.7,3.94
10/31/2018,24874.95,25258.05,24625,25208.4,5.07
10/30/2018,25050.35,25214,24767.35,24912.9,3.95
10/29/2018,24683.65,25089,24471.25,25043.2,4.2
10/26/2018,24875,24906.2,24444,24502.45,4.08
10/25/2018,24860,25011.2,24686,24817.45,4.14
10/24/2018,25350.05,25350.05,24840,25095.85,5.04
10/23/2018,24799.8,25069.9,24770,24978.5,4.25
10/22/2018,25475,25495.3,24966.7,25031.25,4.66
10/19/2018,24960.25,25319.7,24860.1,25076.75,4.86
10/17/2018,25875,25892.9,25080.4,25177.5,5.14
10/16/2018,25356.25,25704.75,25317.65,25622.5,3.69
10/15/2018,25399,25446,25130.55,25366.25,3.89
10/12/2018,25037,25514.55,25000.05,25406.95,4.41
10/11/2018,24600.35,24997.2,24510,24827.4,6.47
10/10/2018,24609.95,25361.25,24586,25305.5,6.16
10/9/2018,24762.4,24842,24510,24563.5,4.06
10/8/2018,24444.7,24816.8,24285,24712.65,5.4
10/5/2018,24700,25150,24272.4,24519.7,6.5
10/4/2018,24780,24967,24620.05,24862.2,6.49
10/3/2018,25400,25577,25109.85,25163.65,5.33
10/1/2018,25085,25560.15,24861.35,25508.85,5.73
9/28/2018,25325.2,25530.55,25050.15,25214.7,6.01
9/27/2018,25155.55,25444,25000,25042.15,4.17
9/26/2018,25619.95,25619.95,25200.45,25367.4,4.73
9/25/2018,24952.4,25429.95,24706.75,25343.45,8.73
9/24/2018,25749.9,25749.95,24941,25016.8,5.73
9/21/2018,26442.95,26710.4,25228.05,25660,7.5
9/19/2018,26585.05,26670,26333.35,26380.2,4.3
9/18/2018,26819.9,26998,26514,26553.1,4.57
9/17/2018,27049.75,27050,26809,26906.7,3.39
9/14/2018,27202,27290,27063.2,27238.65,2.91
9/12/2018,26980.05,27028.45,26706.05,26978.8,5.1
9/11/2018,27365.55,27444.05,26914.7,26950.6,4.35
9/10/2018,27485,27494.4,27270,27338.2,3.65
9/7/2018,27560.05,27636,27338.3,27593.05,3.37
9/6/2018,27555.05,27669.85,27384.95,27578.15,4.47
9/5/2018,27594.95,27649.75,27307.3,27534.7,4.22
9/4/2018,27969,28039,27550.1,27615.45,4.12
9/3/2018,28285.15,28299.95,27961.55,28014.55,2.56
8/31/2018,28160,28309.15,28107.95,28216.7,2.9
8/30/2018,28233.3,28233.3,27966.45,28103.25,3.26
8/29/2018,28249.95,28397.7,28190.3,28250.55,2.64
8/28/2018,28360.55,28408.8,28160,28312.25,3.01
8/27/2018,28034.75,28290.9,28025.25,28268.95,2.73
8/24/2018,28010.4,28176,27861.25,27908.8,2.76
8/23/2018,28336.4,28336.4,28016,28099.05,3.22
8/21/2018,28340.2,28360.65,28189.5,28279.35,2.03
8/20/2018,28290,28377.6,28220.4,28331.45,1.75
8/17/2018,28011.35,28209.9,28005.05,28169.5,2.65
8/16/2018,27889.55,28049.3,27836.8,27907.2,3.2
8/14/2018,27905,28097.85,27904.3,28077.5,2.5
8/13/2018,27890,27990.55,27827,27870.65,3.08
8/10/2018,28342.95,28380,28150.05,28166.55,2.78
8/9/2018,28224.85,28386,28177.85,28351.7,2.99
8/8/2018,27975,28159.95,27914.65,28127.45,2.99
8/7/2018,27979,28010.8,27873.7,27947.9,1.92
8/6/2018,27825.6,28019.95,27825.05,27960.15,2.31
8/3/2018,27510,27800,27475.25,27776.85,2.6
8/2/2018,27510.15,27550,27415.3,27450.1,2.85
8/1/2018,27778.7,27843.05,27552.4,27672.2,3.67
7/31/2018,27814.85,27839.75,27725,27811.65,2.32
7/30/2018,27724.8,27872.05,27615.25,27854.8,2.7
7/27/2018,27503.3,27660,27475,27639.45,2.29
7/26/2018,27090,27407.55,27062.05,27406.4,3.4
7/25/2018,27077.7,27121.1,26980.25,27057.7,2.19
7/24/2018,27053.05,27173,26910.5,27031.05,3.06
7/23/2018,26805.15,27098.95,26766,27072.9,2.8
7/20/2018,26825.05,26992.25,26763.1,26928.9,2.34
7/19/2018,26967.95,27064.05,26800.15,26841.3,3.56
7/18/2018,27149.95,27233,26886,26930.75,4.43
7/17/2018,26689.95,27113.95,26689.95,27088.05,3.27
7/16/2018,26912.7,26949.95,26705,26740.65,2.81
7/13/2018,27039.95,27069.9,26920,26962.95,2.58
7/12/2018,26879.95,27153.1,26873.05,27013.9,3.8
7/11/2018,26870,26888.4,26733.4,26781.45,2.65
7/10/2018,26775.05,26925,26756.75,26882.75,2.31
7/9/2018,26620,26740.05,26606.1,26713.4,2.44
7/6/2018,26427.85,26583.95,26402.15,26500.4,2.31
7/5/2018,26436.55,26596,26403,26484.5,3.34
7/4/2018,26244.95,26467,26121,26437.5,3.77
7/3/2018,26181,26344.5,26165.2,26254.95,3.11
7/2/2018,26349.95,26349.95,26065.35,26237.25,3.22
6/29/2018,26255.6,26437,26255.6,26349.65,3.01
6/28/2018,26417.6,26474.9,26141.05,26324.6,4.3
6/27/2018,26593.35,26597.85,26321,26428.95,4.32
6/26/2018,26511.1,26709,26484.8,26603.65,3.02
6/25/2018,26110.8,26797.7,26110.8,26609.75,2.79
6/22/2018,26470,26830,26360.15,26788.5,3.52
6/21/2018,26677.9,26677.9,26418.1,26471.25,3.57
6/20/2018,26286.4,26622.2,26281.2,26597.5,3.68
6/19/2018,26349.95,26349.95,26205,26258.4,3.24
6/18/2018,26339.95,26436.5,26293.6,26386.25,2.04
6/15/2018,26545,26569.45,26301,26410.55,3.54
6/14/2018,26600,26647.55,26476.4,26580.9,3.26
6/13/2018,26700.05,26732.6,26573,26637.3,2.88
6/12/2018,26575.55,26648,26451,26616.15,3.09
6/11/2018,26449.95,26659.05,26426.2,26477,2.93
6/8/2018,26481.05,26488.4,26282.75,26438,3.31
6/7/2018,26563,26798,26505,26567.35,5.2
6/6/2018,26277.95,26450,26133.55,26391.5,4.75
6/5/2018,26140,26329,26079.05,26257.45,4.01
6/4/2018,26890,26899,26136.1,26190.1,4.81
6/1/2018,26726,26887,26620,26669.25,4.1
5/31/2018,26510.15,27058.2,26338,26956.2,4.92
5/30/2018,25981.55,26356.75,25921.05,26250.75,4.77
5/29/2018,26490.05,26509.8,26143.8,26183.75,3.38
5/28/2018,26240,26635.55,26239.95,26542.1,2.53
5/25/2018,25968.95,26292.9,25951.2,26242.35,2.8
5/24/2018,25640,25969.25,25601.15,25915.7,3.34
